
PyCraft was started at Sat Nov 21 21:16:23 2015
2.000	0	-0.0019998550415
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.

PyCraft was started at Sat Nov 21 21:17:45 2015
1.000	0	-0.00100016593933
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.

PyCraft was started at Sat Nov 21 21:18:34 2015
1.000	0	-0.000999927520752
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.
108.000	400	0.000270000100136
119.000	401	0.000296758000096
116.000	402	0.000288557057357
146.000	403	0.000362282651234
123.000	404	0.000304455804353
155.000	405	0.00038271597874
139.000	406	0.000342364968925
136.000	406	0.000334975167448
136.000	407	0.000334152132639
126.000	406	0.000310344649066
133.000	405	0.000328395396103
132.000	404	0.000326732597729
147.000	405	0.000362963146634
130.000	406	0.000320197326209
137.000	405	0.000338271812156
133.000	404	0.000329207665849
117.000	403	0.00029032283622
139.000	404	0.000344059845008
132.000	405	0.000325925850574
124.000	405	0.000306172429779
117.000	406	0.000288177593588
132.000	407	0.000324324835138
135.000	406	0.000332512291781
138.000	405	0.000340740768998
113.000	404	0.000279702762566
123.000	403	0.000305211277813
130.000	404	0.000321781871342
128.000	405	0.000316049434521
156.000	405	0.000385184935582
129.000	406	0.000317733863304
127.000	407	0.000312039541671
153.000	408	0.000374999700808
126.000	409	0.000308068282447
148.000	410	0.000360975614408
129.000	411	0.000313869067932
129.000	412	0.00031310667112
152.000	413	0.000368038620845
140.000	412	0.000339805501179
132.000	413	0.000319612516907
133.000	414	0.000321255789863
144.000	413	0.000348668410183
122.000	414	0.00029468593966
146.000	415	0.000351807582809
144.000	414	0.000347826215956
131.000	415	0.000315662751715
146.000	416	0.000350961318383
136.000	415	0.000327710645745
165.000	416	0.000396634523685
149.000	417	0.000357313979444
142.000	416	0.000341346057562
118.000	417	0.000282973694287
136.000	418	0.000325359225844
152.000	417	0.000364508846109
144.000	418	0.00034449773542
128.000	419	0.000305489310217
145.000	418	0.000346889906523
139.000	419	0.000331742097768
145.000	420	0.000345238049825
161.000	419	0.000384248241889
137.000	420	0.000326190108345
141.000	419	0.000336515590513
157.000	420	0.000373809110551
146.000	422	0.000345971347031
139.000	421	0.000330166692122
157.000	419	0.000374701825417
133.000	420	0.000316666421436
128.000	419	0.000305489310217
137.000	420	0.000326190676008
138.000	419	0.000329355635905
138.000	420	0.000328571455819
148.000	419	0.000353221961593
142.000	420	0.000338095142728
124.000	419	0.000295942324727
138.000	420	0.000328571455819
134.000	422	0.000317535694177
146.000	423	0.000345153447866
128.000	424	0.000301886841936
137.000	423	0.000323876703321
144.000	424	0.000339622205158
125.000	425	0.000294117647059
153.000	424	0.00036084933101
140.000	425	0.000329411450554
139.000	426	0.000326291496205
169.000	425	0.000397647408878
154.000	426	0.000361501890729
143.000	427	0.000334894350038
141.000	426	0.000330985991608
138.000	427	0.000323185038511
153.000	428	0.000357476350303
147.000	427	0.000344261910932
128.000	428	0.000299065469581
129.000	429	0.000300699180656
141.000	428	0.000329439328096
157.000	429	0.000365966961378
146.000	430	0.000339535225269
138.000	430	0.000320930259172
138.000	430	0.000320930259172
133.000	431	0.000308585000979
129.000	432	0.000298610991902
135.000	433	0.000311778268968
162.000	434	0.000373271753162
149.000	433	0.00034411069152
152.000	432	0.000351852288953
141.000	431	0.000327146246926
161.000	430	0.000374418635701
146.000	431	0.000338746887349
134.000	432	0.000310185330885
136.000	431	0.000315545606503
135.000	431	0.000313225035878
164.000	431	0.000380510520493
137.000	432	0.000317129823897
142.000	433	0.000327944480244
131.000	432	0.000303240837874
153.000	433	0.000353348447875
166.000	434	0.000382488224364
152.000	433	0.000351039146441
134.000	434	0.000308755905397
126.000	435	0.000289655005795
126.000	436	0.000288990659451
127.000	437	0.000290617517257
132.000	438	0.000301370337674
137.000	439	0.000312073084108
128.000	438	0.000292237490824
146.000	439	0.000332573823342
131.000	440	0.000297727368095
133.000	439	0.00030296104101
126.000	440	0.000286363471638
151.000	441	0.000342403680019
130.000	442	0.000294117366566
131.000	443	0.00029571115567
128.000	444	0.000288288335542
127.000	445	0.00028539346845
122.000	444	0.000274774727521
131.000	445	0.000294381580996
126.000	445	0.000283145904541
131.000	447	0.000293064970831
139.000	446	0.000311659055975
128.000	445	0.000287640496586
131.000	446	0.000293722067179
133.000	447	0.000297539452845
125.000	448	0.000279017857143
123.000	449	0.00027394188539
134.000	450	0.00029777791765
129.000	451	0.000286030927941
133.000	452	0.000294248087216
132.000	451	0.000292682859163
137.000	452	0.000303097530804
125.000	453	0.000275938189845
129.000	453	0.000284768098237
142.000	453	0.000313465695244
127.000	452	0.000280973130623
133.000	451	0.000294900521999
125.000	450	0.000277777777778
132.000	449	0.000293986569003
125.000	448	0.000279017857143
132.000	448	0.000294642789023
139.000	452	0.000307522516335
133.000	451	0.000294900521999
124.000	450	0.000275555716621
124.000	455	0.000272527631823
127.000	454	0.000279735888679
126.000	453	0.000278145535366
126.000	452	0.000278760901595
125.000	451	0.000277161862528
120.000	450	0.000266666412354
124.000	449	0.000276169426457
136.000	454	0.000299559815865
132.000	453	0.000291390661109
129.000	452	0.000285398116154
130.000	451	0.000288248590778
130.000	450	0.000288889143202
122.000	449	0.000271714875321
123.000	451	0.000272727594143
130.000	450	0.000288889143202
133.000	449	0.000296213579072
128.000	448	0.000285713800362
131.000	447	0.000293064970831
128.000	448	0.000285714332547
127.000	447	0.000284116540179
127.000	448	0.000283481819289
127.000	449	0.000282850987662
125.000	450	0.000277777777778
132.000	451	0.000292682859163
154.000	452	0.000340708061657
135.000	453	0.000298013223981
130.000	452	0.000287610872657
128.000	451	0.000283813793749
128.000	450	0.000284444491069
126.000	449	0.000280623977593
134.000	448	0.000299107283354
123.000	447	0.000275167576152
126.000	446	0.000282511048253
127.000	447	0.000284116540179
132.000	446	0.000295964057135
132.000	447	0.000295301945151
140.000	446	0.000313901580503
133.000	447	0.00029753891947
129.000	446	0.000289237552694
